pupilid,schoolid,district,bungoma,division,zone,tracking,sbm,girl,agetest,etpteacher,lowstream,stream_meanpercentile,SDstream_std_mark,MEANstream_std_mark,bottomhalf,tophalf,bottomquarter,secondquarter,thirdquarter,topquarter,std_mark,percentile,realpercentile,quantile5p,attrition,wordscore,sentscore,letterscore,spellscore,sentscore24,letterscore24,spellscore24,litscore,additions_score,substractions_score,multiplications_score,mathscoreraw,totalscore,rMEANstream_std_baselinemark,rSDstream_std_baselinemark,rMEANstream_std_total,rSDstream_std_total,rMEANstream_std_math,rSDstream_std_math,rMEANstream_std_lit,rSDstream_std_lit,r2_attrition,r2_age,r2_wordscore,r2_sentscore,r2_letterscore,r2_spellscore,r2_sentscore24,r2_letterscore24,r2_spellscore24,r2_litscore,r2_mathscoreraw,r2_additions_score,r2_substractions_score,r2_multiplications_score,r2_totalscore
6661034,666,BUTERE/M,0,BUTERE,BUTERE EAST,1,1,0,10,0,0,75,1,1,0,1,0,0,1,0,1,73,73,15,0,22,20,67,10,12,23,24,20,8,7,3,18,38,1,1,0,1,0,1,0,1,0,10,24,36,65,10,22,22,24,23,23,8,9,6,46
6661035,666,BUTERE/M,0,BUTERE,BUTERE EAST,1,1,1,8,0,0,75,1,1,0,1,0,0,0,1,1,75,75,15,0,22,10,62,8,6,21,19,17,7,5,2,14,31,1,1,0,1,0,1,0,1,0,9,24,34,70,9,20,24,22,23,17,7,7,3,40
6661037,666,BUTERE/M,0,BUTERE,BUTERE EAST,1,1,0,9,0,0,75,1,1,0,1,0,0,0,1,1,79,80,16,0,22,6,62,8,4,21,19,17,7,4,2,13,30,1,1,0,1,0,1,0,1,0,10,22,13,70,10,8,24,24,19,19,8,8,3,38
6661038,666,BUTERE/M,0,BUTERE,BUTERE EAST,1,1,1,10,0,0,75,1,1,0,1,0,0,0,1,1,82,82,17,0,22,0,32,6,0,11,14,12,8,5,2,15,27,1,1,1,1,0,1,1,1,0,11,22,17,39,7,10,13,17,16,13,7,5,1,29
6661039,666,BUTERE/M,0,BUTERE,BUTERE EAST,1,1,1,8,0,0,75,1,1,0,1,0,0,0,1,1,84,84,17,0,22,34,70,7,20,24,17,21,8,5,2,15,36,1,1,0,1,0,1,0,1,0,9,24,15,70,0,9,24,0,14,17,8,5,4,31
6661040,666,BUTERE/M,0,BUTERE,BUTERE EAST,1,1,1,9,0,0,75,1,1,0,1,0,0,0,1,1,86,86,18,0,24,10,54,10,6,19,24,18,6,5,2,13,31,1,1,0,1,0,1,0,1,0,9,24,34,70,10,20,24,24,23,16,8,6,2,39
6661041,666,BUTERE/M,0,BUTERE,BUTERE EAST,1,1,0,8,0,0,75,1,1,0,1,0,0,0,1,1,88,89,18,0,14,24,64,7,14,22,17,17,6,6,2,14,31,1,1,0,1,0,1,0,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
6661042,666,BUTERE/M,0,BUTERE,BUTERE EAST,1,1,1,8,0,0,75,1,1,0,1,0,0,0,1,1,90,91,19,0,24,6,36,8,4,12,19,15,7,5,3,15,30,1,1,0,1,0,1,0,1,0,9,24,11,70,8,7,24,19,18,12,7,5,0,30
6661043,666,BUTERE/M,0,BUTERE,BUTERE EAST,1,1,0,7,0,0,75,1,1,0,1,0,0,0,1,1,92,93,19,0,24,24,63,8,14,22,19,20,6,3,3,12,32,1,1,0,1,0,1,0,1,0,9,24,36,70,8,22,24,19,22,15,7,6,2,37
6661044,666,BUTERE/M,0,BUTERE,BUTERE EAST,1,1,0,9,0,0,75,1,1,0,1,0,0,0,1,1,95,95,19,0,16,34,62,8,20,21,19,19,3,4,0,7,26,1,1,1,1,0,1,0,1,0,8,22,28,51,9,17,17,22,19,11,5,6,0,30
6661045,666,BUTERE/M,0,BUTERE,BUTERE EAST,1,1,0,10,0,0,75,1,1,0,1,0,0,0,1,2,97,97,20,0,22,38,65,8,23,22,19,22,8,4,3,15,37,1,1,0,1,0,1,0,1,0,10,22,32,70,9,19,24,22,22,20,9,8,3,42
6661046,666,BUTERE/M,0,BUTERE,BUTERE EAST,1,1,0,10,0,0,75,1,1,0,1,0,0,0,1,2,99,99,20,0,24,37,70,7,22,24,17,22,6,5,2,13,35,1,1,0,1,0,1,0,1,0,11,24,22,70,8,13,24,19,20,16,8,5,3,36
6681002,668,BUTERE/M,0,BUTERE,BUTERE EAST,0,1,1,10,1,0,47,1,0,0,1,0,0,1,0,1,72,72,15,0,0,0,0,1,0,0,2,1,1,2,0,3,4,0,1,0,1,0,1,0,1,0,9,16,0,6,0,0,2,0,5,3,3,0,0,8
6681003,668,BUTERE/M,0,BUTERE,BUTERE EAST,0,1,1,11,0,0,53,1,0,0,1,0,0,0,1,1,98,98,20,0,20,0,40,7,0,14,17,13,9,5,3,17,30,0,1,1,1,1,1,0,1,0,11,20,13,0,8,8,0,19,12,20,9,9,2,32
6681005,668,BUTERE/M,0,BUTERE,BUTERE EAST,0,1,1,9,0,0,53,1,0,0,1,0,0,1,0,1,61,61,13,0,0,1,70,0,1,24,0,6,3,4,0,7,13,0,1,1,1,1,1,0,1,0,10,0,0,42,0,0,14,0,4,10,5,5,0,14
6681008,668,BUTERE/M,0,BUTERE,BUTERE EAST,0,1,1,10,1,0,47,1,0,1,0,1,0,0,0,-1,13,14,3,0,0,0,8,0,0,3,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,8,6,0,0,2,0,0,5,3,3,2,1,0,6
6681009,668,BUTERE/M,0,BUTERE,BUTERE EAST,0,1,1,9,0,0,53,1,0,1,0,1,0,0,0,-1,14,14,3,0,2,0,14,1,0,5,2,2,1,1,0,2,4,0,1,1,1,1,1,0,1,0,9,2,0,51,3,0,17,7,7,9,4,3,2,16
6681013,668,BUTERE/M,0,BUTERE,BUTERE EAST,0,1,1,10,0,0,53,1,0,0,1,0,0,1,0,1,66,67,14,0,12,12,46,8,7,16,19,14,7,5,2,14,28,0,1,1,1,1,1,0,1,0,11,16,26,68,8,16,23,19,19,15,8,4,3,34
6681020,668,BUTERE/M,0,BUTERE,BUTERE EAST,0,1,1,13,1,0,47,1,0,0,1,0,0,0,1,1,89,89,18,0,2,4,37,1,2,13,2,5,5,2,0,7,12,0,1,0,1,0,1,0,1,0,13,18,0,56,7,0,19,17,14,17,8,6,3,31
6681022,668,BUTERE/M,0,BUTERE,BUTERE EAST,0,1,1,10,1,0,47,1,0,0,1,0,0,1,0,0,51,51,11,0,18,7,35,10,4,12,24,15,5,5,0,10,25,0,1,0,1,0,1,0,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
6681023,668,BUTERE/M,0,BUTERE,BUTERE EAST,0,1,1,9,0,0,53,1,0,1,0,0,1,0,0,0,29,30,6,0,18,8,0,8,5,0,19,11,4,5,0,9,20,0,1,1,1,1,1,0,1,0,9,24,7,70,6,4,24,14,17,10,4,6,0,27
6681025,668,BUTERE/M,0,BUTERE,BUTERE EAST,0,1,1,10,0,0,53,1,0,1,0,0,1,0,0,0,45,45,9,0,24,22,61,6,13,21,14,18,6,5,0,11,29,0,1,1,1,1,1,0,1,0,10,22,36,69,9,22,24,22,22,12,8,4,0,34
6681026,668,BUTERE/M,0,BUTERE,BUTERE EAST,0,1,1,10,1,0,47,1,0,1,0,1,0,0,0,-2,7,7,2,0,0,0,0,2,0,0,5,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,10,17,0,58,5,0,20,12,12,7,3,4,0,19
6681028,668,BUTERE/M,0,BUTERE,BUTERE EAST,0,1,1,8,1,0,47,1,0,1,0,0,1,0,0,0,40,41,9,0,7,4,28,4,2,10,10,7,8,5,0,13,20,0,1,0,1,0,1,0,1,0,9,22,17,42,7,10,14,17,16,16,8,6,2,32
6681031,668,BUTERE/M,0,BUTERE,BUTERE EAST,0,1,0,9,0,0,53,1,0,0,1,0,0,1,0,1,73,73,15,0,8,0,0,0,0,0,0,2,2,3,0,5,7,0,1,1,1,1,1,0,1,0,10,12,5,9,0,3,3,0,5,11,5,6,0,16
6681032,668,BUTERE/M,0,BUTERE,BUTERE EAST,0,1,0,9,1,0,47,1,0,0,1,0,0,0,1,1,82,82,17,0,24,21,70,8,13,24,19,20,6,4,3,13,33,0,1,0,1,0,1,0,1,0,9,22,25,70,9,15,24,22,21,16,6,7,3,37
6681036,668,BUTERE/M,0,BUTERE,BUTERE EAST,0,1,0,8,1,0,47,1,0,0,1,0,0,1,0,0,56,57,12,0,6,6,69,0,4,24,0,8,8,5,1,14,22,0,1,0,1,0,1,0,1,0,10,4,7,57,9,4,20,22,12,17,7,7,3,29
6681037,668,BUTERE/M,0,BUTERE,BUTERE EAST,0,1,0,10,0,0,53,1,0,0,1,0,0,1,0,0,65,66,14,0,8,8,27,0,5,9,0,6,3,4,0,7,13,0,1,1,1,1,1,0,1,0,12,2,6,0,4,4,0,10,4,14,8,4,2,18
6681039,668,BUTERE/M,0,BUTERE,BUTERE EAST,0,1,0,10,0,0,53,1,0,1,0,0,1,0,0,0,47,48,10,0,10,2,36,2,1,12,5,7,5,5,0,10,17,0,1,1,1,1,1,0,1,0,8,10,0,28,7,0,10,17,9,10,5,5,0,19
6681041,668,BUTERE/M,0,BUTERE,BUTERE EAST,0,1,0,9,0,0,53,1,0,0,1,0,0,1,0,0,60,60,12,0,22,0,59,6,0,20,14,14,6,5,2,13,27,0,1,1,1,1,1,0,1,0,9,20,3,69,2,2,24,5,13,20,8,8,4,33
6681046,668,BUTERE/M,0,BUTERE,BUTERE EAST,0,1,0,8,1,0,47,1,0,0,1,0,0,1,0,0,52,52,11,0,0,0,9,0,0,3,0,1,1,0,0,1,2,0,1,0,1,0,1,0,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
6681048,668,BUTERE/M,0,BUTERE,BUTERE EAST,0,1,0,9,1,0,47,1,0,0,1,0,0,0,1,1,81,82,17,0,18,3,53,3,2,18,7,11,5,4,3,12,23,0,1,0,1,0,1,0,1,0,9,20,26,36,8,16,12,19,17,14,8,6,0,31
6681051,668,BUTERE/M,0,BUTERE,BUTERE EAST,0,1,0,9,0,0,53,1,0,1,0,0,1,0,0,0,37,38,8,0,22,9,39,8,5,13,19,15,4,5,1,10,25,0,1,1,1,1,1,0,1,0,11,22,36,15,8,22,5,19,17,16,8,6,2,33
6681052,668,BUTERE/M,0,BUTERE,BUTERE EAST,0,1,0,10,1,0,47,1,0,0,1,0,0,1,0,0,54,54,11,0,22,6,39,8,4,13,19,15,6,3,1,10,25,0,1,0,1,0,1,0,1,0,9,20,15,57,9,9,20,22,18,18,7,8,3,36
6681054,668,BUTERE/M,0,BUTERE,BUTERE EAST,0,1,1,10,0,0,53,1,0,1,0,1,0,0,0,0,23,23,5,0,24,9,50,9,5,17,22,17,7,5,3,15,32,0,1,1,1,1,1,0,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
6681055,668,BUTERE/M,0,BUTERE,BUTERE EAST,0,1,1,11,1,0,47,1,0,1,0,1,0,0,0,-2,9,9,2,0,4,10,43,0,6,15,0,6,5,4,0,9,15,0,1,0,1,0,1,0,1,0,9,12,5,37,3,3,13,7,9,15,7,5,3,24
6681056,668,BUTERE/M,0,BUTERE,BUTERE EAST,0,1,1,10,0,0,53,1,0,1,0,0,1,0,0,0,34,34,7,0,10,10,59,7,6,20,17,13,6,4,3,13,26,0,1,1,1,1,1,0,1,0,9,18,18,61,8,11,21,19,17,12,8,4,0,29
6681058,668,BUTERE/M,0,BUTERE,BUTERE EAST,0,1,1,10,0,0,53,1,0,0,1,0,0,0,1,1,91,92,19,0,22,15,70,9,9,24,22,19,7,5,2,14,33,0,1,1,1,1,1,0,1,0,9,24,19,70,7,11,24,17,19,17,8,6,3,36
6681059,668,BUTERE/M,0,BUTERE,BUTERE EAST,0,1,1,8,1,0,47,1,0,1,0,1,0,0,0,0,24,24,5,0,4,0,10,0,0,3,0,2,3,0,0,3,5,0,1,0,1,0,1,0,1,0,8,8,2,0,2,1,0,5,4,9,5,4,0,13
6681061,668,BUTERE/M,0,BUTERE,BUTERE EAST,0,1,1,7,1,0,47,1,0,1,0,1,0,0,0,-2,4,5,1,0,0,0,15,3,0,5,7,3,2,2,0,4,7,0,1,0,1,0,1,0,1,0,8,2,0,29,4,0,10,10,5,8,5,2,1,13
